x,y,label
2024-01-26 13:26:49,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:27:18,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:27:23,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:27:56,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:28:04,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:28:21,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:28:36,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:28:50,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:28:55,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:29:12,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:29:23,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:30:10,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:30:19,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:30:43,1.099,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:30:47,1.099,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:31:12,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:31:17,1.099,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:31:23,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:31:25,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:31:53,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:31:57,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:32:12,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:32:16,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:32:31,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:32:43,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:32:53,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:33:09,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:33:21,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:33:31,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:33:47,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:34:42,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:34:55,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:34:57,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:35:07,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:35:16,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:35:21,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:35:41,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:35:44,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:35:59,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:36:35,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:36:52,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:37:07,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:37:22,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:37:53,1.099,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:38:08,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:38:24,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:38:39,1.09,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:38:54,1.096,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:39:09,1.094,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:39:24,1.096,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:39:39,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:39:54,1.096,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:40:09,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:40:24,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:40:55,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:41:11,1.099,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:41:26,1.099,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:42:12,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:42:27,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:43:28,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:43:44,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:44:15,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:44:46,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:45:01,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:45:17,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:45:32,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:45:47,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:46:17,1.115,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:46:48,1.113,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:47:04,1.114,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:47:34,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:47:49,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:48:04,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:48:36,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:48:51,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:49:06,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:49:22,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:49:37,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:49:53,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:50:24,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:50:48,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:51:06,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:51:22,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:52:15,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:52:46,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:53:06,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:53:22,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:54:24,1.082,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 13:54:26,1.083,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:12:16,1.115,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:13:10,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:43:08,1.098,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:44:08,1.12,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:44:09,1.119,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:44:11,1.116,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:44:14,1.115,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:44:15,1.092,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:45:45,1.119,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:45:55,1.112,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:46:14,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:46:30,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:46:39,1.111,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:46:40,1.111,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:46:48,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:47:08,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:47:24,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:47:52,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:48:23,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:48:49,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:49:07,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:49:09,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:49:14,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:49:50,1.1,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:49:52,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:50:06,1.102,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:50:23,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:50:34,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:50:50,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:51:04,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:51:07,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:52:16,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:52:32,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:52:48,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:52:57,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:53:13,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:53:30,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:54:16,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:54:32,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:54:45,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:55:06,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:55:38,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:55:49,1.101,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:56:57,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:57:12,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:57:27,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:57:39,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:58:39,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:58:45,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:59:16,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 14:59:31,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:00:16,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:00:31,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:00:46,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:01:01,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:01:16,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:01:28,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:01:45,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:02:16,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:02:31,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:02:46,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:03:17,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:03:21,1.118,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:03:37,1.113,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:03:53,1.114,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:04:37,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:04:53,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:05:08,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:06:04,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:06:06,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:06:37,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:06:53,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:07:08,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:07:37,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:07:57,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:08:12,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:08:27,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:09:01,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:09:18,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:09:29,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:09:41,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:09:43,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:09:58,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:10:13,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:10:28,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:10:44,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:11:15,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:11:30,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:12:01,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:13:05,1.105,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:13:20,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:13:36,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:14:07,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:14:22,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:14:38,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:14:53,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:15:09,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:15:24,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:15:39,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:16:09,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:16:24,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:16:55,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:17:00,1.103,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:17:16,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:18:03,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:18:25,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:18:30,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:18:48,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:19:19,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:19:50,1.112,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:20:06,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:20:21,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:20:36,1.111,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:20:51,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:21:02,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:21:08,1.112,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:22:12,1.111,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:22:27,1.111,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:22:43,1.111,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:23:16,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:23:32,1.111,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:23:42,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:24:13,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:24:27,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:25:03,1.112,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:25:18,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:25:35,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:25:51,1.11,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:26:06,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:26:21,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:26:32,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:26:40,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:27:03,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:27:19,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:27:40,1.111,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:28:12,1.109,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:28:19,1.108,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:29:56,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:30:06,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:30:09,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:30:35,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:30:36,1.104,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:30:58,1.106,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:31:04,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
2024-01-26 15:31:10,1.107,EM #11 - L2 (B) values - L2 current - (s-ec6260975d7c/2-1)
