x,y,label
2024-01-29 09:29:48,20.439,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 09:45:08,20.456,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 09:50:08,20.254,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 10:46:32,20.322,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 10:56:47,20.877,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 11:11:51,20.692,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 11:22:07,20.608,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 11:27:07,20.725,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 11:32:07,21.129,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 11:37:07,20.389,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 11:42:08,20.271,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 11:47:08,20.709,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 11:57:09,20.759,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 12:02:09,21.028,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 12:07:10,20.709,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 12:32:21,20.843,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 12:42:36,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 12:47:36,20.574,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 12:57:52,20.473,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 13:12:57,20.81,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 13:28:03,20.339,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 14:13:24,20.742,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 14:18:25,20.574,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 14:38:39,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 14:53:41,20.961,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 14:58:41,20.894,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 15:24:06,20.423,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 16:30:12,20.591,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 16:35:12,20.625,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 16:50:15,20.54,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 17:26:06,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 17:31:07,20.944,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 17:36:07,20.339,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 17:51:36,20.54,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 17:56:36,20.81,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 19:23:05,20.423,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 19:38:09,20.776,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 20:28:39,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 20:38:41,20.877,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 20:58:54,20.625,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 22:10:17,20.507,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 22:40:40,20.339,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-29 23:06:03,20.776,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 01:48:50,20.894,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 02:03:56,20.81,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 02:08:56,21.028,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 05:39:11,20.742,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 05:44:12,20.776,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 06:25:13,20.709,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 06:30:13,20.81,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 06:35:14,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 07:16:15,20.625,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 07:21:15,20.843,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 07:31:30,21.18,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 07:36:31,20.675,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 07:41:31,21.011,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 07:51:32,20.675,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 07:56:33,20.709,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 08:27:04,20.709,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 08:42:11,20.507,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 08:47:11,20.608,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 09:12:46,20.574,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 09:48:07,20.944,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 10:28:42,20.776,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 10:43:49,20.658,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 10:48:49,20.641,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 10:58:50,21.163,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 11:29:08,20.709,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 11:34:09,20.524,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 13:50:20,20.675,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 14:10:44,20.894,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 14:45:59,20.894,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 17:29:09,20.608,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 18:19:56,20.793,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 21:08:42,20.793,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 22:14:35,20.507,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 22:19:35,20.91,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 22:24:36,21.112,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 23:10:49,20.944,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 23:30:54,20.978,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-30 23:51:00,20.742,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 00:01:03,21.163,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 00:11:18,20.625,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 00:26:28,20.877,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 01:26:55,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 01:31:55,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 02:37:39,20.81,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 02:42:39,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 02:57:43,20.524,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 03:02:43,20.927,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 03:07:43,20.725,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 03:12:44,20.675,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 03:17:44,21.112,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 03:22:44,20.961,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 03:27:44,20.742,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 03:32:44,20.793,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 03:37:44,20.473,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 04:07:54,20.641,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 04:12:54,20.625,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 04:17:54,20.944,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 04:22:55,20.759,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 04:27:55,20.91,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 04:38:11,20.742,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 04:58:18,20.725,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 05:03:18,20.658,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 05:08:18,20.826,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 05:13:19,20.49,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 05:38:38,20.456,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 06:14:29,20.54,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 07:15:31,20.709,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 07:20:31,20.675,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
2024-01-31 07:30:33,20.54,EM #3 - Total values - Total apparent power - (s-c8f09e87eb60/4-4)
