x,y,label
2024-01-26 13:29:23,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:30:10,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:30:19,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:30:43,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:30:47,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:31:12,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:31:17,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:31:23,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:31:25,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:31:53,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:31:57,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:32:12,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:32:16,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:32:31,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:32:43,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:32:53,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:33:09,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:33:21,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:33:31,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:33:47,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:34:42,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:34:55,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:34:57,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:35:07,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:35:16,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:35:21,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:35:41,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:35:44,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:35:59,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:36:35,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:36:52,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:37:07,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:37:22,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:37:53,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:38:08,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:38:24,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:38:39,0.28,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:38:54,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:39:09,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:39:24,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:39:39,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:39:54,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:40:09,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:40:24,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:40:55,0.33,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:41:11,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:41:26,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:42:12,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:42:27,0.28,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:43:28,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:43:44,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:44:15,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:44:46,0.28,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:45:01,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:45:17,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:45:32,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:45:47,0.26,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:46:17,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:46:48,0.33,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:47:04,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:47:34,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:47:49,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:48:04,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:48:36,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:48:51,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:49:06,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:49:22,0.33,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:49:37,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:49:53,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:50:24,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:50:48,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:51:06,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:51:22,0.39,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:52:15,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:52:46,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:53:06,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:53:22,0.32,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:54:24,0.0,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 13:54:26,0.0,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:12:16,0.25,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:13:10,0.18,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:43:08,0.0,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:44:08,0.22,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:44:09,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:44:11,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:44:14,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:44:15,0.0,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:45:45,0.33,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:45:55,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:46:14,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:46:30,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:46:39,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:46:40,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:46:48,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:47:08,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:47:24,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:47:52,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:48:23,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:48:49,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:49:07,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:49:09,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:49:14,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:49:50,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:49:52,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:50:06,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:50:23,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:50:34,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:50:50,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:51:04,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:51:07,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:52:16,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:52:32,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:52:48,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:52:57,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:53:13,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:53:30,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:54:16,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:54:32,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:54:45,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:55:06,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:55:38,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:55:49,0.37,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:56:57,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:57:12,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:57:27,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:57:39,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:58:39,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:58:45,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:59:16,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 14:59:31,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:00:16,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:00:31,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:00:46,0.43,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:01:01,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:01:16,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:01:28,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:01:45,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:02:16,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:02:31,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:02:46,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:03:17,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:03:21,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:03:37,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:03:53,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:04:37,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:04:53,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:05:08,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:06:04,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:06:06,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:06:37,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:06:53,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:07:08,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:07:37,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:07:57,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:08:12,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:08:27,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:09:01,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:09:18,0.47,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:09:29,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:09:41,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:09:43,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:09:58,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:10:13,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:10:28,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:10:44,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:11:15,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:11:30,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:12:01,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:13:05,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:13:20,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:13:36,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:14:07,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:14:22,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:14:38,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:14:53,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:15:09,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:15:24,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:15:39,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:16:09,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:16:24,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:16:55,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:17:00,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:17:16,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:18:03,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:18:25,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:18:30,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:18:48,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:19:19,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:19:50,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:20:06,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:20:21,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:20:36,0.45,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:20:51,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:21:02,0.35,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:21:08,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:22:12,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:22:27,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:22:43,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:23:16,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:23:32,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:23:42,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:24:13,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:24:27,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:25:03,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:25:18,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:25:35,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:25:51,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:26:06,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:26:21,0.42,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
2024-01-26 15:26:32,0.4,EM #11 - L3 (C) values - L3 Power factor - (s-ec6260975d7c/3-5)
